time,survival,arm
0.163284,0.94597,treatment
0.164084,0.94597,treatment
0.164885,0.94597,treatment
0.165686,0.94597,treatment
0.166487,0.94597,treatment
0.167287,0.94597,treatment
0.168088,0.94597,treatment
0.168889,0.94597,treatment
0.169689,0.94597,treatment
0.17049,0.94597,treatment
0.171291,0.96077,treatment
0.172092,0.96077,treatment
0.172892,0.96077,treatment
0.173693,0.96077,treatment
0.174494,0.96077,treatment
0.175294,0.948247,treatment
0.176095,0.948247,treatment
0.176896,0.948247,treatment
0.177697,0.948247,treatment
0.178497,0.948247,treatment
0.179298,0.948247,treatment
0.180099,0.948247,treatment
0.1809,0.947678,treatment
0.1817,0.947678,treatment
0.182501,0.947678,treatment
0.183302,0.947678,treatment
0.184102,0.947108,treatment
0.184903,0.946539,treatment
0.189707,0.946539,treatment
0.190508,0.947678,treatment
0.191309,0.948247,treatment
0.19211,0.949954,treatment
0.19291,0.949954,treatment
0.193711,0.949954,treatment
0.194512,0.948247,treatment
0.195313,0.944832,treatment
0.196113,0.950524,treatment
0.196914,0.950524,treatment
0.197715,0.95337,treatment
0.198515,0.954508,treatment
0.199316,0.95337,treatment
0.200117,0.952801,treatment
0.200918,0.947108,treatment
0.201718,0.944262,treatment
0.202519,0.949954,treatment
0.20332,0.946539,treatment
0.204121,0.948247,treatment
0.204921,0.935155,treatment
0.207323,0.926617,treatment
0.208124,0.918648,treatment
0.208925,0.918078,treatment
0.209726,0.922063,treatment
0.210526,0.924909,treatment
0.211327,0.940847,treatment
0.212128,0.943693,treatment
0.212928,0.944832,treatment
0.213729,0.950524,treatment
0.21453,0.95337,treatment
0.215331,0.952231,treatment
0.216131,0.951093,treatment
0.216932,0.949954,treatment
0.217733,0.944262,treatment
0.218534,0.949954,treatment
0.219334,0.95337,treatment
0.220135,0.95337,treatment
0.220936,0.948816,treatment
0.221736,0.939709,treatment
0.222537,0.937432,treatment
0.223338,0.939709,treatment
0.224139,0.937432,treatment
0.226541,0.942555,treatment
0.227342,0.946539,treatment
0.228142,0.943124,treatment
0.228943,0.971015,treatment
0.229744,0.971015,treatment
0.230544,0.971015,treatment
0.231345,0.628916,treatment
0.232146,0.944832,treatment
0.23695,0.911817,treatment
0.237751,0.92377,treatment
0.238552,0.93857,treatment
0.239352,0.944832,treatment
0.240153,0.947678,treatment
0.240954,0.951662,treatment
0.241755,0.952801,treatment
0.242555,0.954508,treatment
0.243356,0.953939,treatment
0.244157,0.951093,treatment
0.244957,0.95337,treatment
0.245758,0.95337,treatment
0.246559,0.951662,treatment
0.24736,0.951662,treatment
0.24816,0.951093,treatment
0.248961,0.966462,treatment
0.249762,0.966462,treatment
0.250563,0.966462,treatment
0.252164,0.954508,treatment
0.252965,0.94597,treatment
0.253765,0.940847,treatment
0.254566,0.935155,treatment
0.255367,0.927186,treatment
0.256168,0.936293,treatment
0.25937,0.621516,treatment
0.260171,0.621516,treatment
0.260972,0.949385,treatment
0.261773,0.951093,treatment
0.262573,0.951093,treatment
0.263374,0.949385,treatment
0.264175,0.952231,treatment
0.264976,0.951093,treatment
0.265776,0.948247,treatment
0.266577,0.948247,treatment
0.267378,0.930032,treatment
0.268178,0.93174,treatment
0.268979,0.929463,treatment
0.26978,0.93117,treatment
0.270581,0.934586,treatment
0.271381,0.943124,treatment
0.273784,0.967031,treatment
0.274584,0.967031,treatment
0.275385,0.952231,treatment
0.276186,0.953939,treatment
0.276986,0.947108,treatment
0.277787,0.944832,treatment
0.278588,0.940278,treatment
0.279389,0.936862,treatment
0.280189,0.926047,treatment
0.281791,0.621516,treatment
0.282591,0.917509,treatment
0.283392,0.927186,treatment
0.284193,0.936293,treatment
0.284994,0.955077,treatment
0.285794,0.956216,treatment
0.286595,0.952231,treatment
0.287396,0.951093,treatment
0.288197,0.949954,treatment
0.288997,0.940847,treatment
0.289798,0.939709,treatment
0.290599,0.940847,treatment
0.291399,0.932309,treatment
0.2922,0.930032,treatment
0.293001,0.930032,treatment
0.293802,0.928324,treatment
0.294602,0.928324,treatment
0.295403,0.928893,treatment
0.296204,0.967031,treatment
0.297004,0.967031,treatment
0.297805,0.9676,treatment
0.300207,0.939139,treatment
0.301008,0.930032,treatment
0.301809,0.932309,treatment
0.30261,0.932878,treatment
0.30341,0.935155,treatment
0.304211,0.935155,treatment
0.305012,0.936293,treatment
0.305812,0.934586,treatment
0.306613,0.913525,treatment
0.307414,0.622655,treatment
0.308215,0.622655,treatment
0.309015,0.622655,treatment
0.309816,0.622655,treatment
0.310617,0.623224,treatment
0.311418,0.623793,treatment
0.312218,0.949385,treatment
0.313019,0.948247,treatment
0.31382,0.944262,treatment
0.31462,0.917509,treatment
0.335439,0.615255,treatment
0.33624,0.616963,treatment
0.337041,0.614686,treatment
0.337841,0.612409,treatment
0.338642,0.61184,treatment
0.339443,0.162158,treatment
0.341044,0.590779,treatment
0.341845,0.585656,treatment
0.342646,0.583379,treatment
0.343446,0.577117,treatment
0.344247,0.585087,treatment
0.345048,0.577687,treatment
0.345849,0.580533,treatment
0.346649,0.596471,treatment
0.34745,0.594763,treatment
0.348251,0.608994,treatment
0.349052,0.599317,treatment
0.349852,0.621516,treatment
0.350653,0.621516,treatment
0.351454,0.621516,treatment
0.352254,0.621516,treatment
0.353055,0.620947,treatment
0.353856,0.620947,treatment
0.354657,0.620947,treatment
0.675747,0.332923,treatment
0.676548,0.332923,treatment
0.677348,0.332923,treatment
0.678149,0.332923,treatment
0.67895,0.332923,treatment
0.67975,0.332923,treatment
0.680551,0.332354,treatment
0.681352,0.332354,treatment
0.163284,0.94597,control
0.164084,0.94597,control
0.164885,0.94597,control
0.165686,0.94597,control
0.166487,0.94597,control
0.167287,0.94597,control
0.168088,0.94597,control
0.168889,0.94597,control
0.169689,0.94597,control
0.17049,0.94597,control
0.171291,0.96077,control
0.172092,0.96077,control
0.172892,0.96077,control
