time,survival,arm
0.0,0.941473,treatment
0.0,0.770155,treatment
0.0,0.770155,treatment
0.0,0.770155,treatment
0.0,0.770155,treatment
0.0,0.770155,treatment
0.0,0.770155,treatment
0.0,0.770155,treatment
0.0,0.770155,treatment
0.0,0.770155,treatment
0.0,0.770155,treatment
0.0,0.770155,treatment
0.0,0.770155,treatment
0.0,0.770155,treatment
0.0,0.769767,treatment
0.0,0.769767,treatment
0.0,0.769767,treatment
0.000479,0.769767,treatment
0.000958,0.769767,treatment
0.001437,0.769767,treatment
0.001916,0.769767,treatment
0.002395,0.769767,treatment
0.00431,0.767829,treatment
0.004789,0.767829,treatment
0.005268,0.767829,treatment
0.005747,0.767829,treatment
0.006226,0.767829,treatment
0.006705,0.767829,treatment
0.007184,0.767829,treatment
0.007663,0.767829,treatment
0.008142,0.767829,treatment
0.008621,0.767829,treatment
0.0091,0.767829,treatment
0.009579,0.767829,treatment
0.010057,0.767829,treatment
0.010536,0.767829,treatment
0.011015,0.767829,treatment
0.011494,0.767829,treatment
0.011973,0.767829,treatment
0.012452,0.767829,treatment
0.012931,0.767829,treatment
0.01341,0.767829,treatment
0.013889,0.767829,treatment
0.014368,0.767829,treatment
0.014847,0.767829,treatment
0.015326,0.767829,treatment
0.015805,0.767829,treatment
0.016284,0.767829,treatment
0.016762,0.767829,treatment
0.017241,0.767829,treatment
0.01772,0.767829,treatment
0.018199,0.767829,treatment
0.018678,0.767829,treatment
0.019157,0.767829,treatment
0.019636,0.767829,treatment
0.020115,0.767829,treatment
0.020594,0.767829,treatment
0.021073,0.767829,treatment
0.021552,0.767829,treatment
0.022031,0.767829,treatment
0.02251,0.767829,treatment
0.022989,0.767829,treatment
0.023467,0.767829,treatment
0.023946,0.767829,treatment
0.024425,0.767829,treatment
0.024904,0.767829,treatment
0.025383,0.767829,treatment
0.025862,0.767829,treatment
0.026341,0.767829,treatment
0.02682,0.767829,treatment
0.027299,0.767829,treatment
0.027778,0.767829,treatment
0.028257,0.767829,treatment
0.028736,0.767829,treatment
0.029215,0.767829,treatment
