time,survival,arm
0.0,1.0,treatment
0.0,0.570412,treatment
0.0,0.570412,treatment
0.0,0.570412,treatment
0.0,0.570412,treatment
0.0,0.570412,treatment
0.0,0.570412,treatment
0.0,0.570412,treatment
0.0,0.570412,treatment
0.0,0.570412,treatment
0.0,0.570412,treatment
0.0,0.570412,treatment
0.0,0.570412,treatment
0.0,0.570412,treatment
0.0,0.570412,treatment
0.0,0.570412,treatment
0.0,0.570412,treatment
0.0,0.566345,treatment
0.0,0.566345,treatment
0.0,0.566345,treatment
0.0,0.566345,treatment
0.0,0.566345,treatment
0.0,0.566345,treatment
0.0,0.566345,treatment
0.0,0.566345,treatment
0.0,0.566345,treatment
0.0,0.566345,treatment
0.0,0.566345,treatment
0.0,0.472801,treatment
0.0,0.472801,treatment
0.0,0.472801,treatment
0.0,0.472801,treatment
0.0,0.472801,treatment
0.0,0.472801,treatment
0.0,0.472801,treatment
0.0,0.472801,treatment
0.0,0.472801,treatment
0.0,0.472801,treatment
0.0,0.472801,treatment
0.0,0.472801,treatment
0.0,0.472801,treatment
0.0,0.472801,treatment
0.0,0.472801,treatment
0.0,0.472801,treatment
0.000463,0.472293,treatment
0.000926,0.472293,treatment
0.00139,0.472293,treatment
0.001853,0.472293,treatment
0.002316,0.472293,treatment
0.002779,0.472293,treatment
0.003242,0.472293,treatment
0.003705,0.472293,treatment
0.004169,0.472293,treatment
0.004632,0.472293,treatment
0.005095,0.472293,treatment
0.005558,0.472293,treatment
0.006021,0.472293,treatment
0.006484,0.472293,treatment
0.006948,0.472293,treatment
0.007411,0.472293,treatment
0.007874,0.472293,treatment
0.008337,0.472293,treatment
0.0088,0.472293,treatment
0.009264,0.472293,treatment
0.009727,0.472293,treatment
0.01019,0.472293,treatment
0.010653,0.472293,treatment
0.011116,0.472293,treatment
0.011579,0.472293,treatment
0.012043,0.472293,treatment
0.012506,0.472293,treatment
0.012969,0.472293,treatment
0.013432,0.472293,treatment
0.013895,0.472293,treatment
0.014358,0.472293,treatment
0.014822,0.472293,treatment
0.015285,0.472293,treatment
0.015748,0.472293,treatment
0.016211,0.472293,treatment
0.016674,0.472293,treatment
0.017138,0.472293,treatment
0.017601,0.472293,treatment
0.018064,0.472293,treatment
0.018527,0.472293,treatment
0.01899,0.472293,treatment
0.019453,0.472293,treatment
0.019917,0.472293,treatment
0.02038,0.472293,treatment
0.020843,0.472293,treatment
0.021306,0.472293,treatment
0.021769,0.472293,treatment
0.022233,0.472293,treatment
0.022696,0.472293,treatment
0.023159,0.472293,treatment
0.023622,0.472293,treatment
0.024085,0.472293,treatment
0.024548,0.472293,treatment
0.025012,0.472293,treatment
0.025475,0.472293,treatment
0.025938,0.472293,treatment
0.026401,0.472293,treatment
0.026864,0.472293,treatment
0.027327,0.472293,treatment
0.027791,0.472293,treatment
0.028254,0.472293,treatment
0.028717,0.472293,treatment
0.02918,0.472293,treatment
0.029643,0.472293,treatment
0.030107,0.472293,treatment
0.03057,0.472293,treatment
0.031033,0.472293,treatment
0.031496,0.472293,treatment
0.031959,0.472293,treatment
0.032422,0.472293,treatment
0.032886,0.472293,treatment
0.033349,0.472293,treatment
0.033812,0.472293,treatment
0.034275,0.472293,treatment
0.034738,0.472293,treatment
0.035201,0.470768,treatment
0.035665,0.469751,treatment
0.036128,0.469751,treatment
0.036591,0.469751,treatment
0.037054,0.469751,treatment
0.037517,0.469751,treatment
0.037981,0.469751,treatment
0.038444,0.469751,treatment
0.038907,0.469751,treatment
0.03937,0.469751,treatment
0.039833,0.469751,treatment
0.040296,0.469751,treatment
0.04076,0.469751,treatment
0.041223,0.469751,treatment
0.041686,0.469751,treatment
0.042149,0.469751,treatment
0.042612,0.469751,treatment
0.043075,0.469751,treatment
0.043539,0.469751,treatment
0.044002,0.469751,treatment
0.044465,0.469751,treatment
0.044928,0.469751,treatment
0.045391,0.469751,treatment
