time,survival,arm
0.102873,0.974003,treatment
0.104727,0.964031,treatment
0.105653,0.964031,treatment
0.10658,0.964031,treatment
0.107507,0.964031,treatment
0.108434,0.964031,treatment
0.109361,0.964031,treatment
0.110287,0.964031,treatment
0.111214,0.963319,treatment
0.112141,0.963319,treatment
0.113068,0.963319,treatment
0.113994,0.963319,treatment
0.114921,0.963319,treatment
0.115848,0.963319,treatment
0.117702,0.865028,treatment
0.118628,0.865028,treatment
0.119555,0.865028,treatment
0.120482,0.865028,treatment
0.121409,0.865028,treatment
0.146432,0.865028,treatment
0.147359,0.865028,treatment
0.148285,0.865028,treatment
0.149212,0.865028,treatment
0.150139,0.865028,treatment
0.151066,0.865028,treatment
0.198332,0.865028,treatment
0.199259,0.865028,treatment
0.201112,0.865028,treatment
0.202039,0.865028,treatment
0.202966,0.865028,treatment
0.235403,0.865028,treatment
0.237257,0.865028,treatment
0.238184,0.865028,treatment
0.23911,0.865028,treatment
0.240037,0.865028,treatment
0.241891,0.865028,treatment
0.242817,0.865028,treatment
0.243744,0.865028,treatment
0.246525,0.865028,treatment
0.251158,1e-06,treatment
0.252085,1e-06,treatment
0.253012,1e-06,treatment
0.253939,1e-06,treatment
0.254866,1e-06,treatment
0.255792,1e-06,treatment
0.256719,1e-06,treatment
0.257646,1e-06,treatment
0.258573,1e-06,treatment
0.2595,1e-06,treatment
0.260426,1e-06,treatment
0.261353,1e-06,treatment
0.26228,1e-06,treatment
0.263207,1e-06,treatment
0.264133,1e-06,treatment
0.26506,1e-06,treatment
0.265987,1e-06,treatment
0.266914,1e-06,treatment
0.269694,1e-06,treatment
0.270621,1e-06,treatment
0.271548,1e-06,treatment
0.272475,1e-06,treatment
0.273401,1e-06,treatment
0.274328,1e-06,treatment
0.275255,1e-06,treatment
0.276182,1e-06,treatment
0.277108,1e-06,treatment
0.278035,1e-06,treatment
0.278962,1e-06,treatment
0.279889,1e-06,treatment
0.280816,1e-06,treatment
0.281742,1e-06,treatment
0.282669,1e-06,treatment
0.283596,1e-06,treatment
0.284523,1e-06,treatment
0.291937,1e-06,treatment
0.292864,1e-06,treatment
0.295644,1e-06,treatment
