time,survival,arm
0.368506,0.751304,treatment
0.37013,0.751304,treatment
0.371753,0.751304,treatment
0.375,0.750435,treatment
0.376623,0.750435,treatment
0.378247,0.750435,treatment
0.37987,0.750435,treatment
0.381494,0.750435,treatment
0.383117,0.750435,treatment
0.38474,0.750435,treatment
0.386364,0.750435,treatment
0.387987,0.750435,treatment
0.38961,0.750435,treatment
0.391234,0.217391,treatment
0.392857,0.217391,treatment
0.394481,0.217391,treatment
0.396104,0.217391,treatment
0.397727,0.217391,treatment
0.399351,0.217391,treatment
0.400974,0.217391,treatment
0.402597,0.217391,treatment
0.404221,0.217391,treatment
0.405844,0.217391,treatment
0.407468,0.217391,treatment
0.459416,0.217391,treatment
0.516234,0.217391,treatment
0.517857,0.217391,treatment
0.532468,0.217391,treatment
0.534091,0.217391,treatment
0.535714,0.217391,treatment
0.537338,0.217391,treatment
0.538961,0.217391,treatment
0.540584,0.217391,treatment
0.542208,0.217391,treatment
0.543831,0.217391,treatment
0.545455,0.217391,treatment
0.550325,0.217391,treatment
0.555195,0.217391,treatment
0.599026,0.217391,treatment
0.605519,0.217391,treatment
0.616883,0.217391,treatment
0.650974,0.217391,treatment
0.655844,0.217391,treatment
0.758117,0.217391,treatment
0.787338,0.217391,treatment
0.788961,0.217391,treatment
0.790584,0.217391,treatment
0.792208,0.217391,treatment
0.829545,0.217391,treatment
0.831169,0.217391,treatment
0.834416,0.217391,treatment
0.836039,0.217391,treatment
0.837662,0.217391,treatment
0.839286,0.217391,treatment
0.88474,0.217391,treatment
0.902597,0.217391,treatment
0.909091,0.217391,treatment
0.99513,0.217391,treatment
1.0,0.217391,treatment
1.0,0.217391,treatment
1.0,0.217391,treatment
0.373377,0.752174,control
0.375,0.752174,control
0.376623,0.752174,control
0.378247,0.752174,control
0.37987,0.752174,control
0.381494,0.752174,control
0.383117,0.752174,control
0.38474,0.752174,control
0.386364,0.752174,control
0.387987,0.752174,control
0.38961,0.486087,control
0.391234,0.486087,control
0.392857,0.486087,control
0.394481,0.486087,control
0.396104,0.486087,control
0.397727,0.486087,control
0.399351,0.486087,control
0.400974,0.486087,control
0.402597,0.486087,control
0.404221,0.221739,control
0.405844,0.221739,control
0.407468,0.221739,control
0.409091,0.221739,control
0.410714,0.221739,control
0.412338,0.221739,control
0.413961,0.221739,control
0.415584,0.221739,control
0.417208,0.221739,control
0.418831,0.221739,control
0.420455,0.221739,control
0.422078,0.221739,control
0.423701,0.221739,control
0.425325,0.221739,control
0.426948,0.221739,control
0.428571,0.221739,control
0.430195,0.221739,control
0.431818,0.221739,control
0.433442,0.221739,control
0.435065,0.221739,control
0.436688,0.221739,control
0.438312,0.221739,control
0.439935,0.221739,control
0.441558,0.221739,control
0.443182,0.221739,control
0.444805,0.221739,control
0.446429,0.221739,control
0.448052,0.221739,control
0.449675,0.221739,control
0.451299,0.221739,control
0.452922,0.221739,control
0.454545,0.221739,control
0.456169,0.221739,control
0.457792,0.221739,control
0.459416,0.221739,control
0.461039,0.221739,control
0.462662,0.221739,control
0.464286,0.221739,control
0.465909,0.221739,control
0.467532,0.221739,control
0.469156,0.221739,control
0.470779,0.221739,control
0.472403,0.221739,control
0.474026,0.221739,control
0.475649,0.221739,control
0.477273,0.221739,control
0.478896,0.221739,control
0.480519,0.221739,control
0.482143,0.221739,control
0.483766,0.221739,control
0.48539,0.221739,control
0.487013,0.221739,control
0.488636,0.221739,control
0.49026,0.221739,control
0.491883,0.221739,control
0.493506,0.221739,control
0.49513,0.221739,control
0.496753,0.221739,control
0.498377,0.221739,control
0.5,0.221739,control
0.501623,0.221739,control
0.503247,0.221739,control
0.50487,0.221739,control
0.506494,0.221739,control
0.508117,0.221739,control
0.50974,0.221739,control
0.511364,0.221739,control
0.512987,0.221739,control
0.51461,0.221739,control
0.516234,0.221739,control
0.517857,0.221739,control
0.519481,0.221739,control
0.521104,0.221739,control
0.522727,0.221739,control
0.524351,0.221739,control
0.525974,0.221739,control
0.527597,0.221739,control
0.529221,0.221739,control
0.530844,0.221739,control
0.532468,0.221739,control
0.534091,0.221739,control
0.535714,0.221739,control
0.537338,0.221739,control
0.538961,0.221739,control
0.540584,0.221739,control
0.542208,0.221739,control
0.543831,0.221739,control
0.545455,0.221739,control
0.547078,0.221739,control
0.548701,0.221739,control
0.550325,0.221739,control
0.551948,0.221739,control
0.553571,0.221739,control
0.555195,0.221739,control
0.556818,0.221739,control
0.558442,0.221739,control
0.560065,0.221739,control
0.561688,0.221739,control
0.563312,0.221739,control
0.564935,0.221739,control
0.566558,0.221739,control
0.568182,0.221739,control
0.569805,0.221739,control
0.571429,0.221739,control
0.573052,0.221739,control
0.574675,0.221739,control
0.576299,0.221739,control
0.577922,0.221739,control
0.579545,0.221739,control
0.581169,0.221739,control
0.582792,0.221739,control
0.584416,0.221739,control
0.586039,0.221739,control
0.587662,0.221739,control
0.589286,0.221739,control
0.590909,0.221739,control
0.592532,0.221739,control
0.594156,0.221739,control
0.595779,0.221739,control
0.597403,0.221739,control
0.599026,0.221739,control
0.600649,0.221739,control
0.602273,0.221739,control
0.603896,0.221739,control
0.605519,0.221739,control
0.607143,0.221739,control
0.608766,0.221739,control
0.61039,0.221739,control
0.612013,0.221739,control
0.613636,0.221739,control
0.61526,0.221739,control
0.616883,0.221739,control
0.618506,0.221739,control
0.62013,0.221739,control
0.621753,0.221739,control
0.623377,0.221739,control
0.625,0.221739,control
0.626623,0.221739,control
0.628247,0.221739,control
0.62987,0.221739,control
0.631494,0.221739,control
0.633117,0.221739,control
0.63474,0.221739,control
0.636364,0.221739,control
0.637987,0.221739,control
0.63961,0.221739,control
0.641234,0.221739,control
0.642857,0.221739,control
0.644481,0.221739,control
0.646104,0.221739,control
0.647727,0.221739,control
0.649351,0.221739,control
0.650974,0.221739,control
0.652597,0.221739,control
0.654221,0.221739,control
0.655844,0.221739,control
0.657468,0.221739,control
0.659091,0.221739,control
0.660714,0.221739,control
0.662338,0.221739,control
0.663961,0.221739,control
0.665584,0.221739,control
0.667208,0.221739,control
0.668831,0.221739,control
0.670455,0.221739,control
0.672078,0.221739,control
0.673701,0.221739,control
0.675325,0.221739,control
0.676948,0.221739,control
